timestamp,author_x,message_x,author_y,message_y
2024-09-10 22:34:48,Beverly Yarbrough,Kamala HAS NO VALUE !!! VOTE TRUMP !!!!!,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:34:53,name,:face-fuchsia-poop-shape:,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:34:59,scar,omg no but now i need to hear it,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:35:10,urmailman,kamalas hair is glued over her headset,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:35:16,scar,ACTUALLY WAIT I THINK I DO,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:35:16,Lindy,"We need a new leader, not so.e",jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:35:19,kaz's best investment,guys let's not vote for cecil creepler,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:35:36,kaz's best investment,scar try listening to little girls by oingo boingo,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:35:43,Ziggly ,airmail man you might be on too somthing ,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:35:49,name,help i founf a cecil creepler fan acc on tumblr :crying_cat::crying_cat:,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:36:02,kaz's best investment,at least she has hair ,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:36:05,scar,omg that song too,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:36:05,Ziggly ,Urmailman,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:36:14,kaz's best investment,name do you run it?,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:36:14,Ziggly ,Nah she bald ,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:36:17,Ziggly ,Trust me,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:36:17,SOVEREIGNDesigns,nothing as crookered as you donnie,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:36:20,scar,omg is there another break,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:36:27,name,KAZ NO :loudly_crying_face::loudly_crying_face::loudly_crying_face:,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:36:29,scar,GUYS IM GONG TO GET SNACKS,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:36:34,Ziggly ,There talking ,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:36:36,Lindy,"we need a leader, think right by praying, and let God guide you to make the right decision.",jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:36:37,kaz's best investment,bye bye,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:36:49,name,can u get me smth im hungry,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:36:50,Super Empath,is it over yet?,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:37:00,Raymonda Valdes,Who do you think won?,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:37:09,kaz's best investment,name do you want some delicious glaze,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:37:15,Spencer Egerton,i thought that last question was supposed to be about climate change,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:37:20,name,:crying_cat::crying_cat:,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:37:20,Spencer Egerton,they did not talk about climate change,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:37:23,scar,yes ofc what do u want,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:37:37,scar,we got grapes watermelon ,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:37:48,scar,OH MY GOD IT STINKS,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:37:52,name,can i have a watermelon ,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:37:54,kaz's best investment,i think trump relates to moral orel s1 e2 ,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:38:10,scar,yes,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:38:12,name,CRAZY,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:38:16,scar,:watermelon:,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:38:25,kaz's best investment,kamala is so skibidi,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:38:30,scar,im taking a yogurt,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:38:31,baddog,Why talk about climate change - there's no such thing as man-made climate change.,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:38:41,urmailman,Kamala and Joe flooded the border with ignorance and now pander fear. usual democratic tactics,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:38:47,kaz's best investment,guys if trump wins there will be no more birthday parties :sad_but_relieved_face:,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:38:49,baddog,TRUMP 66% in poll now,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:39:11,kaz's best investment,who here watches tony zaret,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:39:18,Mille.,skibdi,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:39:20,Lindy,"Atleast Harris gave more plans than Trump. I don't have a party yet, but I don't like a leader who tells lots of lies and brings division and hates among us.",jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:39:21,2dro,american politics are a joke,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:39:24,Mille.,SIGMA,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:39:30,kaz's best investment,skibidi kamala,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:39:36,scar,queefz,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:39:46,name,srry my phone died,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:39:57,scar,omg :broken_heart:,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:40:01,kaz's best investment,like matthias benedik helvar???,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:40:06,kaz's best investment,oopsies spoilers,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:40:20,name,kaz if there r birthday parties there wont be cake ,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:40:35,Lindy,Think wise :winking_face: :ok_hand:,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:40:43,name,thsnks for the watermelon,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:40:45,scar,oh god here we go again yall,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:40:49,kaz's best investment,name i love woke and roll,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:40:56,scar,ofcc ,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:41:08,scar,omg closing time,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:41:22,kaz's best investment,trump is such a silly beta :face_with_rolling_eyes:,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:41:36,scar,slurpslrup,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:41:38,SOVEREIGNDesigns,backwards racsict redardism ,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:42:16,scar,kamala is eating ,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:42:21,scar,PURRRRRRRRIOD,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:42:22,kaz's best investment,fr,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:42:26,name,frr,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:42:27,Chris General,Sad that the only choice is Dem or Rep. Independents like RFK Jr. is the way to go.,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:42:28,scar,:winking_face_with_tongue:,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:42:40,SOVEREIGNDesigns,mother of the nation,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:42:53,scar,thats so real cuz i think we all know no matter what they probably wont accomplish much,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:43:12,SOVEREIGNDesigns,it all in the house ,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:43:26,Lora,When trump was in office I lost a lot of money in my 401k since The real President been in office my 401k has gone up a lot so you tell me who hurt our economy ,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:43:31,urmailman,she will put more black people in jail than any other president in history. remember shes only black when its convenient,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:43:34,kleos_kustoms,hamburger with doo doo as the meat,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:43:40,Joseph Demarco,so many old lies coming from Harris,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:43:41,kaz's best investment,w lora,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:43:45,SOVEREIGNDesigns,i dont think he knows how this gov wrks lol,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:44:13,Lora,No to RFK ,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:44:19,scar,oop the poll is equal ,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:44:22,SOVEREIGNDesigns,how so ,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:44:25,Kyle Holt,Kamala Scripted,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:44:35,scar,"okay, kyle",jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:44:45,scar,wait that was mean sorry kyle,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:44:45,SOVEREIGNDesigns,more scare tactics ...... low iq BS,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:44:50,scar,LMAOO,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:44:59,Lora,You mean trump,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:45:05,Lindy,Trump is trouble,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:45:18,SOVEREIGNDesigns,"broke record, where is g13 LOL",jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:45:23,urmailman,energy independence is crucial to American prosperity,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:45:29,SOVEREIGNDesigns,you tlk so much about ... XD,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:45:34,SOVEREIGNDesigns,CLOWN,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:45:38,scar,okokok that was ,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:45:40,urmailman,we cant live off the grace of the wind,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:45:41,scar,interesting ,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:46:01,Lora,He doesn’t and honestly he needs to read more because he isn’t the smartest cookie on the block,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:46:02,Hezekyah Bezaleel,Let’s Go Trump,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:46:08,Lindy,Trump messed up big time.,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:46:17,scar,real,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:46:24,urmailman,President Trump 2024,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:46:30,Chad,Trump 2024,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:46:32,Lora,Messed up a lot,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:46:35,kaz's best investment,urmailman KAMALA 2024,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
2024-09-10 22:46:37,Lindy,DISASTER ON TRUMP,jeremy shearer,Kamel toe ain’t ready… she needs to practice more with a fake trump lookalike 
